***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  138 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23054.91 ;   106.65 ;     0.00 ;     0.00 ;    5736.23 ;  1900.00 ;  4248.16 ;     0.00 ;  44935.8 ;     113492.38 ;    55.55 ;     125458.28 ;    61.40 ;  136.15 ;
   6 ;  138 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26746.31 ;    55.30 ;     0.00 ;     0.00 ;    7259.55 ;  2177.55 ;  5227.13 ;     0.00 ;  44935.8 ;     113492.38 ;    55.55 ;     125458.28 ;    61.40 ;   80.50 ;
   6 ;  138 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3479.07 ;     0.00 ;     0.00 ;     0.00 ;    8058.73 ;    -     ;    -     ;     0.00 ;   2428.8 ;       6557.81 ;    32.96 ;       7484.73 ;    37.62 ;  140.55 ;
   6 ;  138 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2560.17 ;     0.00 ;     0.00 ;     0.00 ;    7402.13 ;    -     ;    -     ;     0.00 ;   2428.8 ;       6557.81 ;    32.96 ;       7484.73 ;    37.62 ;  140.09 ;
   6 ;  138 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   885.58 ;     0.00 ;     0.00 ;     0.00 ;    6113.62 ;    -     ;    -     ;     0.00 ;   2428.8 ;       6557.81 ;    32.96 ;       7484.73 ;    37.62 ;  136.16 ;
   6 ;  138 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1932.93 ;     0.00 ;     0.00 ;     0.00 ;    6906.27 ;    -     ;    -     ;     0.00 ;   2428.8 ;       6557.81 ;    32.96 ;       7484.73 ;    37.62 ;   80.50 ;
   6 ;  138 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4976.49 ;     0.00 ;     0.00 ;     0.00 ;    1230.41 ;    -     ;    -     ;     0.00 ;   5490.7 ;      34785.00 ;    67.41 ;      38059.69 ;    73.75 ;  138.50 ;
   6 ;  138 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4448.76 ;     0.00 ;     0.00 ;     0.00 ;    1371.54 ;    -     ;    -     ;     0.00 ;   5490.7 ;      34785.00 ;    67.41 ;      38059.69 ;    73.75 ;  138.49 ;
   6 ;  138 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1448.80 ;     0.00 ;     0.00 ;     0.00 ;    2963.10 ;    -     ;    -     ;     0.00 ;   5490.7 ;      34785.00 ;    67.41 ;      38059.69 ;    73.75 ;  136.15 ;
   6 ;  138 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1351.64 ;     0.00 ;  3031.67 ;     0.00 ;     0.00 ;     0.00 ;    2159.77 ;    -     ;    -     ;     0.00 ;   5490.7 ;      34785.00 ;    67.41 ;      38059.69 ;    73.75 ;   80.50 ;
   6 ;  138 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2580.40 ;     0.00 ; 16528.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10755.0 ;      11434.35 ;    80.52 ;      11149.92 ;    78.52 ;  138.49 ;
   6 ;  138 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2580.40 ;     0.00 ; 16426.22 ;     0.00 ;     0.00 ;     0.00 ;  -12983.72 ;    -     ;    -     ;     0.00 ;  10755.0 ;      11434.35 ;    80.52 ;      11149.92 ;    78.52 ;  138.49 ;
   6 ;  138 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2580.40 ;     0.00 ; 14494.81 ;     0.00 ;     0.00 ;     0.00 ;  -11670.01 ;    -     ;    -     ;     0.00 ;  10755.0 ;      11434.35 ;    80.52 ;      11149.92 ;    78.52 ;  136.15 ;
   6 ;  138 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2580.40 ;     0.00 ; 15451.58 ;     0.00 ;     0.00 ;     0.00 ;  -12306.81 ;    -     ;    -     ;     0.00 ;  10755.0 ;      11434.35 ;    80.52 ;      11149.92 ;    78.52 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  138.49 ;
   6 ;  138 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  138.49 ;
   6 ;  138 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  136.15 ;
   6 ;  138 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33472.18 ;     7.97 ;     0.00 ;     0.00 ;    8307.39 ;  2957.95 ;  6629.00 ;     0.00 ;  59979.8 ;     113492.38 ;    55.55 ;     138257.26 ;    67.67 ;   51.14 ;
   6 ;  139 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 31506.90 ;   115.60 ;     0.00 ;     0.00 ;    7124.50 ;  1900.00 ;  5865.27 ;     0.00 ;  59979.8 ;     113492.38 ;    55.55 ;     138257.26 ;    67.67 ;   50.66 ;
   6 ;  139 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 25039.84 ;   115.60 ;     0.00 ;     0.00 ;    4428.36 ;  1900.00 ;  4248.16 ;     0.00 ;  59979.8 ;     113492.38 ;    55.55 ;     138257.26 ;    67.67 ;   47.45 ;
   6 ;  139 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28669.19 ;    87.36 ;     0.00 ;     0.00 ;    6036.83 ;  2177.55 ;  5227.13 ;     0.00 ;  59979.8 ;     113492.38 ;    55.55 ;     138257.26 ;    67.67 ;   80.50 ;
   6 ;  139 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2578.80 ;     0.00 ;     0.00 ;     0.00 ;    9251.20 ;    -     ;    -     ;     0.00 ;   1522.7 ;       6557.81 ;    32.96 ;       7007.52 ;    35.22 ;   51.14 ;
   6 ;  139 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1513.46 ;     0.00 ;     0.00 ;     0.00 ;    8741.04 ;    -     ;    -     ;     0.00 ;   1522.7 ;       6557.81 ;    32.96 ;       7007.52 ;    35.22 ;   50.66 ;
   6 ;  139 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   782.55 ;     0.00 ;     0.00 ;     0.00 ;    6508.85 ;    -     ;    -     ;     0.00 ;   1522.7 ;       6557.81 ;    32.96 ;       7007.52 ;    35.22 ;   47.45 ;
   6 ;  139 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1413.96 ;     0.00 ;     0.00 ;     0.00 ;    7717.44 ;    -     ;    -     ;     0.00 ;   1522.7 ;       6557.81 ;    32.96 ;       7007.52 ;    35.22 ;   80.50 ;
   6 ;  139 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5328.59 ;     0.00 ;     0.00 ;     0.00 ;    2070.41 ;    -     ;    -     ;     0.00 ;  10821.7 ;      34785.00 ;    67.41 ;      42827.89 ;    82.99 ;   51.14 ;
   6 ;  139 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4012.66 ;     0.00 ;     0.00 ;     0.00 ;    2999.74 ;    -     ;    -     ;     0.00 ;  10821.7 ;      34785.00 ;    67.41 ;      42827.89 ;    82.99 ;   50.66 ;
   6 ;  139 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1333.26 ;     0.00 ;     0.00 ;     0.00 ;    3905.74 ;    -     ;    -     ;     0.00 ;  10821.7 ;      34785.00 ;    67.41 ;      42827.89 ;    82.99 ;   47.45 ;
   6 ;  139 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2968.57 ;     0.00 ;     0.00 ;     0.00 ;    3225.71 ;    -     ;    -     ;     0.00 ;  10821.7 ;      34785.00 ;    67.41 ;      42827.89 ;    82.99 ;   80.50 ;
   6 ;  139 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18598.5 ;      11434.35 ;    80.52 ;      11623.96 ;    81.86 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18598.5 ;      11434.35 ;    80.52 ;      11623.96 ;    81.86 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  18598.5 ;      11434.35 ;    80.52 ;      11623.96 ;    81.86 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  18598.5 ;      11434.35 ;    80.52 ;      11623.96 ;    81.86 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33052.68 ;    26.27 ;     0.00 ;     0.00 ;    8115.18 ;  2957.95 ;  6629.00 ;     0.00 ;  49243.1 ;     113492.38 ;    55.55 ;     129473.25 ;    63.37 ;  107.28 ;
   6 ;  140 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30910.49 ;   115.60 ;     0.00 ;     0.00 ;    7090.91 ;  1900.00 ;  5865.27 ;     0.00 ;  49243.1 ;     113492.38 ;    55.55 ;     129473.25 ;    63.37 ;  107.28 ;
   6 ;  140 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23521.93 ;   115.60 ;     0.00 ;     0.00 ;    5316.27 ;  1900.00 ;  4248.16 ;     0.00 ;  49243.1 ;     113492.38 ;    55.55 ;     129473.25 ;    63.37 ;  102.47 ;
   6 ;  140 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27641.38 ;    92.16 ;     0.00 ;     0.00 ;    6439.44 ;  2177.55 ;  5227.13 ;     0.00 ;  49243.1 ;     113492.38 ;    55.55 ;     129473.25 ;    63.37 ;   80.50 ;
   6 ;  140 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2928.19 ;     0.00 ;     0.00 ;     0.00 ;    8609.61 ;    -     ;    -     ;     0.00 ;   2146.5 ;       6557.81 ;    32.96 ;       7396.93 ;    37.18 ;  107.28 ;
   6 ;  140 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2225.83 ;     0.00 ;     0.00 ;     0.00 ;    7736.47 ;    -     ;    -     ;     0.00 ;   2146.5 ;       6557.81 ;    32.96 ;       7396.93 ;    37.18 ;  107.28 ;
   6 ;  140 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   855.89 ;     0.00 ;     0.00 ;     0.00 ;    6143.31 ;    -     ;    -     ;     0.00 ;   2146.5 ;       6557.81 ;    32.96 ;       7396.93 ;    37.18 ;  102.47 ;
   6 ;  140 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1699.75 ;     0.00 ;     0.00 ;     0.00 ;    7139.45 ;    -     ;    -     ;     0.00 ;   2146.5 ;       6557.81 ;    32.96 ;       7396.93 ;    37.18 ;   80.50 ;
   6 ;  140 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5614.12 ;     0.00 ;     0.00 ;     0.00 ;    1784.88 ;    -     ;    -     ;     0.00 ;   6124.8 ;      34785.00 ;    67.41 ;      37968.04 ;    73.57 ;  105.50 ;
   6 ;  140 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5027.52 ;     0.00 ;     0.00 ;     0.00 ;    1984.88 ;    -     ;    -     ;     0.00 ;   6124.8 ;      34785.00 ;    67.41 ;      37968.04 ;    73.57 ;  105.50 ;
   6 ;  140 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1855.63 ;     0.00 ;     0.00 ;     0.00 ;    3383.37 ;    -     ;    -     ;     0.00 ;   6124.8 ;      34785.00 ;    67.41 ;      37968.04 ;    73.57 ;  102.47 ;
   6 ;  140 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3536.73 ;     0.00 ;     0.00 ;     0.00 ;    2657.55 ;    -     ;    -     ;     0.00 ;   6124.8 ;      34785.00 ;    67.41 ;      37968.04 ;    73.57 ;   80.50 ;
   6 ;  140 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15442.1 ;      11434.35 ;    80.52 ;      11357.84 ;    79.98 ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15442.1 ;      11434.35 ;    80.52 ;      11357.84 ;    79.98 ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15442.1 ;      11434.35 ;    80.52 ;      11357.84 ;    79.98 ;    0.00 ;
   6 ;  140 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15442.1 ;      11434.35 ;    80.52 ;      11357.84 ;    79.98 ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31985.07 ;     0.00 ;     0.00 ;     0.00 ;    9156.53 ;  2957.95 ;  6629.00 ;     0.00 ;  47589.2 ;     113492.38 ;    55.55 ;     129977.91 ;    63.61 ;  109.59 ;
   6 ;  141 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30508.47 ;    93.75 ;     0.00 ;     0.00 ;    7471.07 ;  1900.00 ;  5865.27 ;     0.00 ;  47589.2 ;     113492.38 ;    55.55 ;     129977.91 ;    63.61 ;  109.59 ;
   6 ;  141 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23697.90 ;   115.60 ;     0.00 ;     0.00 ;    5140.30 ;  1900.00 ;  4248.16 ;     0.00 ;  47589.2 ;     113492.38 ;    55.55 ;     129977.91 ;    63.61 ;  105.08 ;
   6 ;  141 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27364.44 ;    80.48 ;     0.00 ;     0.00 ;    6704.70 ;  2177.55 ;  5227.13 ;     0.00 ;  47589.2 ;     113492.38 ;    55.55 ;     129977.91 ;    63.61 ;   80.50 ;
   6 ;  141 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4319.58 ;     0.00 ;     0.00 ;     0.00 ;    7218.22 ;    -     ;    -     ;     0.00 ;   5694.6 ;       6557.81 ;    32.96 ;      10341.61 ;    51.98 ;  109.59 ;
   6 ;  141 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3734.95 ;     0.00 ;     0.00 ;     0.00 ;    6227.35 ;    -     ;    -     ;     0.00 ;   5694.6 ;       6557.81 ;    32.96 ;      10341.61 ;    51.98 ;  109.59 ;
   6 ;  141 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1136.92 ;     0.00 ;     0.00 ;     0.00 ;    5862.28 ;    -     ;    -     ;     0.00 ;   5694.6 ;       6557.81 ;    32.96 ;      10341.61 ;    51.98 ;  105.08 ;
   6 ;  141 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2541.20 ;     0.00 ;     0.00 ;     0.00 ;    6298.01 ;    -     ;    -     ;     0.00 ;   5694.6 ;       6557.81 ;    32.96 ;      10341.61 ;    51.98 ;   80.50 ;
   6 ;  141 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4971.01 ;     0.00 ;     0.00 ;     0.00 ;    2427.99 ;    -     ;    -     ;     0.00 ;   5465.4 ;      34785.00 ;    67.41 ;      37684.66 ;    73.02 ;  109.59 ;
   6 ;  141 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4729.87 ;     0.00 ;     0.00 ;     0.00 ;    2282.53 ;    -     ;    -     ;     0.00 ;   5465.4 ;      34785.00 ;    67.41 ;      37684.66 ;    73.02 ;  109.59 ;
   6 ;  141 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1398.64 ;     0.00 ;     0.00 ;     0.00 ;    3840.36 ;    -     ;    -     ;     0.00 ;   5465.4 ;      34785.00 ;    67.41 ;      37684.66 ;    73.02 ;  105.08 ;
   6 ;  141 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3065.83 ;     0.00 ;     0.00 ;     0.00 ;    3128.46 ;    -     ;    -     ;     0.00 ;   5465.4 ;      34785.00 ;    67.41 ;      37684.66 ;    73.02 ;   80.50 ;
   6 ;  141 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12941.1 ;      11434.35 ;    80.52 ;      11120.81 ;    78.31 ;    0.00 ;
   6 ;  141 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12941.1 ;      11434.35 ;    80.52 ;      11120.81 ;    78.31 ;    0.00 ;
   6 ;  141 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12941.1 ;      11434.35 ;    80.52 ;      11120.81 ;    78.31 ;    0.00 ;
   6 ;  141 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12941.1 ;      11434.35 ;    80.52 ;      11120.81 ;    78.31 ;    0.00 ;
   6 ;  141 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  141 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  142 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31701.62 ;    29.48 ;     0.00 ;     0.00 ;   10099.46 ;  2957.95 ;  6629.00 ;     0.00 ;  54140.1 ;     113492.38 ;    55.55 ;     134028.76 ;    65.60 ;   64.80 ;
   6 ;  142 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29848.53 ;   115.60 ;     0.00 ;     0.00 ;    8782.87 ;  1900.00 ;  5865.27 ;     0.00 ;  54140.1 ;     113492.38 ;    55.55 ;     134028.76 ;    65.60 ;   64.43 ;
   6 ;  142 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23924.72 ;   115.60 ;     0.00 ;     0.00 ;    5543.48 ;  1900.00 ;  4248.16 ;     0.00 ;  54140.1 ;     113492.38 ;    55.55 ;     134028.76 ;    65.60 ;   60.95 ;
