***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  121 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  122 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31420.72 ;     0.00 ;     0.00 ;     0.00 ;    9720.88 ;  2445.58 ;  6629.00 ;     0.00 ;  49429.8 ;     111924.54 ;    54.78 ;     129164.82 ;    63.22 ;   91.89 ;
   6 ;  122 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29110.41 ;     5.78 ;     0.00 ;     0.00 ;    9311.16 ;  1900.00 ;  6014.22 ;     0.00 ;  49429.8 ;     111924.54 ;    54.78 ;     129164.82 ;    63.22 ;   91.36 ;
   6 ;  122 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 21590.78 ;   114.54 ;     0.00 ;     0.00 ;    7776.36 ;  1900.00 ;  2973.09 ;     0.00 ;  49429.8 ;     111924.54 ;    54.78 ;     129164.82 ;    63.22 ;   86.48 ;
   6 ;  122 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3147.44 ;   393.00 ; 25817.44 ;    60.66 ;     0.00 ;     0.00 ;    8622.83 ;  2043.13 ;  4598.62 ;     0.00 ;  49429.8 ;     111924.54 ;    54.78 ;     129164.82 ;    63.22 ;   83.08 ;
   6 ;  122 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3722.18 ;     0.00 ;     0.00 ;     0.00 ;    7815.62 ;    -     ;    -     ;     0.00 ;   3149.4 ;       5499.00 ;    27.64 ;       7123.42 ;    35.80 ;   91.89 ;
   6 ;  122 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2257.28 ;     0.00 ;     0.00 ;     0.00 ;    7705.02 ;    -     ;    -     ;     0.00 ;   3149.4 ;       5499.00 ;    27.64 ;       7123.42 ;    35.80 ;   91.36 ;
   6 ;  122 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1014.60 ;     0.00 ;     0.00 ;     0.00 ;    5984.60 ;    -     ;    -     ;     0.00 ;   3149.4 ;       5499.00 ;    27.64 ;       7123.42 ;    35.80 ;   86.48 ;
   6 ;  122 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1997.24 ;     0.00 ;     0.00 ;     0.00 ;    6841.97 ;    -     ;    -     ;     0.00 ;   3149.4 ;       5499.00 ;    27.64 ;       7123.42 ;    35.80 ;   83.08 ;
   6 ;  122 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5150.63 ;     0.00 ;     0.00 ;     0.00 ;    2248.37 ;    -     ;    -     ;     0.00 ;   7392.6 ;      34774.26 ;    67.38 ;      39355.18 ;    76.26 ;   87.60 ;
   6 ;  122 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4190.64 ;     0.00 ;     0.00 ;     0.00 ;    2821.76 ;    -     ;    -     ;     0.00 ;   7392.6 ;      34774.26 ;    67.38 ;      39355.18 ;    76.26 ;   87.08 ;
   6 ;  122 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2173.95 ;     0.00 ;     0.00 ;     0.00 ;    3065.05 ;    -     ;    -     ;     0.00 ;   7392.6 ;      34774.26 ;    67.38 ;      39355.18 ;    76.26 ;   86.48 ;
   6 ;  122 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3396.80 ;     0.00 ;     0.00 ;     0.00 ;    2797.48 ;    -     ;    -     ;     0.00 ;   7392.6 ;      34774.26 ;    67.38 ;      39355.18 ;    76.26 ;   80.60 ;
   6 ;  122 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12065.9 ;      11313.39 ;    79.67 ;      11020.82 ;    77.61 ;    0.00 ;
   6 ;  122 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12065.9 ;      11313.39 ;    79.67 ;      11020.82 ;    77.61 ;    0.00 ;
   6 ;  122 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  12065.9 ;      11313.39 ;    79.67 ;      11020.82 ;    77.61 ;    0.00 ;
   6 ;  122 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  12065.9 ;      11313.39 ;    79.67 ;      11020.82 ;    77.61 ;    0.00 ;
   6 ;  122 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  122 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  122 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  122 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  123 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31398.26 ;    14.53 ;     0.00 ;     0.00 ;    9757.87 ;  2445.58 ;  6629.00 ;     0.00 ;  51670.5 ;     111924.54 ;    54.78 ;     131427.08 ;    64.32 ;   92.39 ;
   6 ;  123 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3176.16 ;   393.00 ; 29230.18 ;   115.60 ;     0.00 ;     0.00 ;    9133.46 ;  1900.00 ;  6014.22 ;     0.00 ;  51670.5 ;     111924.54 ;    54.78 ;     131427.08 ;    64.32 ;   91.77 ;
   6 ;  123 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23346.53 ;   115.60 ;     0.00 ;     0.00 ;    6021.67 ;  1900.00 ;  2973.09 ;     0.00 ;  51670.5 ;     111924.54 ;    54.78 ;     131427.08 ;    64.32 ;   85.06 ;
   6 ;  123 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3184.21 ;   393.00 ; 26748.18 ;    89.08 ;     0.00 ;     0.00 ;    7683.75 ;  2043.13 ;  4598.62 ;     0.00 ;  51670.5 ;     111924.54 ;    54.78 ;     131427.08 ;    64.32 ;   83.08 ;
   6 ;  123 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3927.19 ;     0.00 ;     0.00 ;     0.00 ;    7610.61 ;    -     ;    -     ;     0.00 ;   2414.4 ;       5499.00 ;    27.64 ;       6331.22 ;    31.82 ;   92.39 ;
   6 ;  123 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2272.29 ;     0.00 ;     0.00 ;     0.00 ;    7690.01 ;    -     ;    -     ;     0.00 ;   2414.4 ;       5499.00 ;    27.64 ;       6331.22 ;    31.82 ;   91.77 ;
   6 ;  123 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   996.03 ;     0.00 ;     0.00 ;     0.00 ;    6003.17 ;    -     ;    -     ;     0.00 ;   2414.4 ;       5499.00 ;    27.64 ;       6331.22 ;    31.82 ;   85.06 ;
   6 ;  123 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2044.68 ;     0.00 ;     0.00 ;     0.00 ;    6794.52 ;    -     ;    -     ;     0.00 ;   2414.4 ;       5499.00 ;    27.64 ;       6331.22 ;    31.82 ;   83.08 ;
   6 ;  123 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4982.61 ;     0.00 ;     0.00 ;     0.00 ;    2416.39 ;    -     ;    -     ;     0.00 ;   5659.3 ;      34774.26 ;    67.38 ;      38355.64 ;    74.32 ;   87.15 ;
   6 ;  123 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3996.01 ;     0.00 ;     0.00 ;     0.00 ;    3016.39 ;    -     ;    -     ;     0.00 ;   5659.3 ;      34774.26 ;    67.38 ;      38355.64 ;    74.32 ;   87.14 ;
   6 ;  123 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1380.80 ;     0.00 ;     0.00 ;     0.00 ;    3858.20 ;    -     ;    -     ;     0.00 ;   5659.3 ;      34774.26 ;    67.38 ;      38355.64 ;    74.32 ;   85.06 ;
   6 ;  123 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2898.81 ;     0.00 ;     0.00 ;     0.00 ;    3295.48 ;    -     ;    -     ;     0.00 ;   5659.3 ;      34774.26 ;    67.38 ;      38355.64 ;    74.32 ;   80.60 ;
   6 ;  123 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14411.5 ;      11313.39 ;    79.67 ;      11044.72 ;    77.78 ;    0.00 ;
   6 ;  123 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14411.5 ;      11313.39 ;    79.67 ;      11044.72 ;    77.78 ;    0.00 ;
   6 ;  123 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  14411.5 ;      11313.39 ;    79.67 ;      11044.72 ;    77.78 ;    0.00 ;
   6 ;  123 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  14411.5 ;      11313.39 ;    79.67 ;      11044.72 ;    77.78 ;    0.00 ;
   6 ;  123 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  123 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  123 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  123 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  124 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33460.01 ;    23.84 ;     0.00 ;     0.00 ;    8235.43 ;  2445.58 ;  6629.00 ;     0.00 ;  47703.1 ;     111924.54 ;    54.78 ;     128911.71 ;    63.09 ;   91.18 ;
   6 ;  124 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30790.18 ;   115.60 ;     0.00 ;     0.00 ;    7741.22 ;  1900.00 ;  6014.22 ;     0.00 ;  47703.1 ;     111924.54 ;    54.78 ;     128911.71 ;    63.09 ;   90.65 ;
   6 ;  124 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23242.07 ;   115.60 ;     0.00 ;     0.00 ;    6126.13 ;  1900.00 ;  2973.09 ;     0.00 ;  47703.1 ;     111924.54 ;    54.78 ;     128911.71 ;    63.09 ;   79.68 ;
   6 ;  124 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27576.76 ;    91.53 ;     0.00 ;     0.00 ;    7033.42 ;  2043.13 ;  4598.62 ;     0.00 ;  47703.1 ;     111924.54 ;    54.78 ;     128911.71 ;    63.09 ;   83.08 ;
   6 ;  124 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2496.34 ;     0.00 ;     0.00 ;     0.00 ;    9041.46 ;    -     ;    -     ;     0.00 ;   1733.9 ;       5499.00 ;    27.64 ;       5990.45 ;    30.11 ;   91.18 ;
   6 ;  124 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1721.17 ;     0.00 ;     0.00 ;     0.00 ;    8241.13 ;    -     ;    -     ;     0.00 ;   1733.9 ;       5499.00 ;    27.64 ;       5990.45 ;    30.11 ;   90.65 ;
   6 ;  124 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1136.01 ;     0.00 ;     0.00 ;     0.00 ;    5980.39 ;    -     ;    -     ;     0.00 ;   1733.9 ;       5499.00 ;    27.64 ;       5990.45 ;    30.11 ;   79.68 ;
   6 ;  124 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  1621.12 ;     0.00 ;     0.00 ;     0.00 ;    7278.86 ;    -     ;    -     ;     0.00 ;   1733.9 ;       5499.00 ;    27.64 ;       5990.45 ;    30.11 ;   83.08 ;
   6 ;  124 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4891.02 ;     0.00 ;     0.00 ;     0.00 ;    2507.98 ;    -     ;    -     ;     0.00 ;   9091.7 ;      34774.26 ;    67.38 ;      41448.00 ;    80.32 ;   79.50 ;
   6 ;  124 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3938.92 ;     0.00 ;     0.00 ;     0.00 ;    3073.48 ;    -     ;    -     ;     0.00 ;   9091.7 ;      34774.26 ;    67.38 ;      41448.00 ;    80.32 ;   79.09 ;
   6 ;  124 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1965.52 ;     0.00 ;     0.00 ;     0.00 ;    3273.48 ;    -     ;    -     ;     0.00 ;   9091.7 ;      34774.26 ;    67.38 ;      41448.00 ;    80.32 ;   78.38 ;
   6 ;  124 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3165.46 ;     0.00 ;     0.00 ;     0.00 ;    3028.82 ;    -     ;    -     ;     0.00 ;   9091.7 ;      34774.26 ;    67.38 ;      41448.00 ;    80.32 ;   80.60 ;
   6 ;  124 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  18474.6 ;      11313.39 ;    79.67 ;      11037.17 ;    77.72 ;    0.00 ;
   6 ;  124 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  18474.6 ;      11313.39 ;    79.67 ;      11037.17 ;    77.72 ;    0.00 ;
   6 ;  124 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  18474.6 ;      11313.39 ;    79.67 ;      11037.17 ;    77.72 ;    0.00 ;
   6 ;  124 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  18474.6 ;      11313.39 ;    79.67 ;      11037.17 ;    77.72 ;    0.00 ;
   6 ;  124 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  124 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  124 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  124 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  125 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 31791.12 ;    32.42 ;     0.00 ;     0.00 ;   10153.90 ;  2445.58 ;  6629.00 ;     0.00 ;  53976.2 ;     111924.54 ;    54.78 ;     134281.70 ;    65.72 ;    0.00 ;
   6 ;  125 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29190.82 ;   115.60 ;     0.00 ;     0.00 ;    9581.58 ;  1900.00 ;  6014.22 ;     0.00 ;  53976.2 ;     111924.54 ;    54.78 ;     134281.70 ;    65.72 ;    0.00 ;
   6 ;  125 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22427.60 ;   115.60 ;     0.00 ;     0.00 ;    7181.60 ;  1900.00 ;  2973.09 ;     0.00 ;  53976.2 ;     111924.54 ;    54.78 ;     134281.70 ;    65.72 ;    0.00 ;
   6 ;  125 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26366.14 ;    93.78 ;     0.00 ;     0.00 ;    8487.30 ;  2043.13 ;  4598.62 ;     0.00 ;  53976.2 ;     111924.54 ;    54.78 ;     134281.70 ;    65.72 ;   83.08 ;
   6 ;  125 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  7534.51 ;     0.00 ;     0.00 ;     0.00 ;    4295.49 ;    -     ;    -     ;     0.00 ;   9433.2 ;       5499.00 ;    27.64 ;      10605.46 ;    53.30 ;    0.00 ;
   6 ;  125 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  6699.29 ;     0.00 ;     0.00 ;     0.00 ;    3555.21 ;    -     ;    -     ;     0.00 ;   9433.2 ;       5499.00 ;    27.64 ;      10605.46 ;    53.30 ;    0.00 ;
   6 ;  125 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2546.15 ;     0.00 ;     0.00 ;     0.00 ;    4745.25 ;    -     ;    -     ;     0.00 ;   9433.2 ;       5499.00 ;    27.64 ;      10605.46 ;    53.30 ;    0.00 ;
   6 ;  125 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  4764.92 ;     0.00 ;     0.00 ;     0.00 ;    4366.48 ;    -     ;    -     ;     0.00 ;   9433.2 ;       5499.00 ;    27.64 ;      10605.46 ;    53.30 ;   83.08 ;
   6 ;  125 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4453.90 ;     0.00 ;     0.00 ;     0.00 ;    2945.10 ;    -     ;    -     ;     0.00 ;   9806.3 ;      34774.26 ;    67.38 ;      42164.85 ;    81.71 ;    0.00 ;
   6 ;  125 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3625.90 ;     0.00 ;     0.00 ;     0.00 ;    3386.50 ;    -     ;    -     ;     0.00 ;   9806.3 ;      34774.26 ;    67.38 ;      42164.85 ;    81.71 ;    0.00 ;
   6 ;  125 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1261.48 ;     0.00 ;     0.00 ;     0.00 ;    3977.52 ;    -     ;    -     ;     0.00 ;   9806.3 ;      34774.26 ;    67.38 ;      42164.85 ;    81.71 ;    0.00 ;
   6 ;  125 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2617.13 ;     0.00 ;     0.00 ;     0.00 ;    3577.15 ;    -     ;    -     ;     0.00 ;   9806.3 ;      34774.26 ;    67.38 ;      42164.85 ;    81.71 ;   80.60 ;
   6 ;  125 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18519.90 ;     0.00 ;     0.00 ;     0.00 ;  -13099.00 ;    -     ;    -     ;     0.00 ;  18629.2 ;      11313.39 ;    79.67 ;      11183.37 ;    78.75 ;    0.00 ;
   6 ;  125 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18302.99 ;     0.00 ;     0.00 ;     0.00 ;  -12968.09 ;    -     ;    -     ;     0.00 ;  18629.2 ;      11313.39 ;    79.67 ;      11183.37 ;    78.75 ;    0.00 ;
   6 ;  125 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 17564.41 ;     0.00 ;     0.00 ;     0.00 ;  -12847.21 ;    -     ;    -     ;     0.00 ;  18629.2 ;      11313.39 ;    79.67 ;      11183.37 ;    78.75 ;    0.00 ;
   6 ;  125 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17976.92 ;     0.00 ;     0.00 ;     0.00 ;  -12939.75 ;    -     ;    -     ;     0.00 ;  18629.2 ;      11313.39 ;    79.67 ;      11183.37 ;    78.75 ;    0.00 ;
   6 ;  125 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  125 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  125 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  125 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
